slurmstepd: info: Setting TMPDIR to /scratch/10928671. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded
  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']
All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x1457a18946d0>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a18a0090>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1826290>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x1457a1827d10>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a1802750>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1805610>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x1457a1827d10>, 'val': <ds.dataset.SegmentationDataset object at 0x1457a1802750>, 'test': <ds.dataset.SegmentationDataset object at 0x1457a1805610>}
Configuración de Entrenamiento:
  Model: RoiNet_Ablation3_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_Ablation3_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-35-56
Parameters logged to: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-35-56/parameters_FIVES_RoiNet_Ablation3_Residual_Dice_True_False.log
Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB
==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
USING: Dice
==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:07<?, ?batch/s, avg_loss=0.850, curr_loss=0.850, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  24%|██▍       | 116/480 [01:00<03:02,  2.00batch/s, avg_loss=0.139, curr_loss=0.086, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  24%|██▍       | 116/480 [01:00<03:02,  2.00batch/s, avg_loss=0.139, curr_loss=0.086, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  24%|██▍       | 116/480 [01:00<03:02,  2.00batch/s, avg_loss=0.139, curr_loss=0.109, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  24%|██▍       | 116/480 [01:00<03:02,  2.00batch/s, avg_loss=0.139, curr_loss=0.109, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  24%|██▍       | 116/480 [01:01<03:02,  2.00batch/s, avg_loss=0.139, curr_loss=0.125, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  24%|██▍       | 116/480 [01:01<03:02,  2.00batch/s, avg_loss=0.139, curr_loss=0.125, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  24%|██▍       | 116/480 [01:01<03:02,  2.00batch/s, avg_loss=0.139, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▍       | 119/480 [01:01<03:00,  2.00batch/s, avg_loss=0.139, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▍       | 119/480 [01:01<03:00,  2.00batch/s, avg_loss=0.139, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▍       | 119/480 [01:02<03:00,  2.00batch/s, avg_loss=0.139, curr_loss=0.209, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▍       | 119/480 [01:02<03:00,  2.00batch/s, avg_loss=0.139, curr_loss=0.209, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▍       | 119/480 [01:02<03:00,  2.00batch/s, avg_loss=0.139, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▍       | 119/480 [01:02<03:00,  2.00batch/s, avg_loss=0.139, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▍       | 119/480 [01:03<03:00,  2.00batch/s, avg_loss=0.139, curr_loss=0.174, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▌       | 122/480 [01:03<02:59,  2.00batch/s, avg_loss=0.139, curr_loss=0.174, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▌       | 122/480 [01:03<02:59,  2.00batch/s, avg_loss=0.139, curr_loss=0.174, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▌       | 122/480 [01:03<02:59,  2.00batch/s, avg_loss=0.139, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▌       | 122/480 [01:03<02:59,  2.00batch/s, avg_loss=0.139, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▌       | 122/480 [01:04<02:59,  2.00batch/s, avg_loss=0.139, curr_loss=0.135, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▌       | 122/480 [01:04<02:59,  2.00batch/s, avg_loss=0.139, curr_loss=0.135, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  25%|██▌       | 122/480 [01:04<02:59,  2.00batch/s, avg_loss=0.139, curr_loss=0.152, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  26%|██▌       | 125/480 [01:04<02:57,  2.00batch/s, avg_loss=0.139, curr_loss=0.152, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  26%|██▌       | 125/480 [01:04<02:57,  2.00batch/s, avg_loss=0.139, curr_loss=0.152, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  26%|██▌       | 125/480 [01:05<02:57,  2.00batch/s, avg_loss=0.140, curr_loss=0.254, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  26%|██▌       | 125/480 [01:05<02:57,  2.00batch/s, avg_loss=0.140, curr_loss=0.254, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  26%|██▌       | 125/480 [01:05<02:57,  2.00batch/s, avg_loss=0.140, curr_loss=0.178, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  26%|██▌       | 125/480 [01:05<02:57,  2.00batch/s, avg_loss=0.140, curr_loss=0.178, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  26%|██▌       | 125/480 [01:06<02:57,  2.00batch/s, avg_loss=0.142, curr_loss=0.463, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 128/480 [01:06<02:55,  2.00batch/s, avg_loss=0.142, curr_loss=0.463, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 128/480 [01:06<02:55,  2.00batch/s, avg_loss=0.142, curr_loss=0.463, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 128/480 [01:06<02:55,  2.00batch/s, avg_loss=0.142, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 128/480 [01:06<02:55,  2.00batch/s, avg_loss=0.142, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 128/480 [01:07<02:55,  2.00batch/s, avg_loss=0.142, curr_loss=0.144, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 128/480 [01:07<02:55,  2.00batch/s, avg_loss=0.142, curr_loss=0.144, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 128/480 [01:07<02:55,  2.00batch/s, avg_loss=0.142, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 131/480 [01:07<02:54,  2.00batch/s, avg_loss=0.142, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 131/480 [01:07<02:54,  2.00batch/s, avg_loss=0.142, curr_loss=0.097, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 131/480 [01:08<02:54,  2.00batch/s, avg_loss=0.142, curr_loss=0.157, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 131/480 [01:08<02:54,  2.00batch/s, avg_loss=0.142, curr_loss=0.157, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 131/480 [01:08<02:54,  2.00batch/s, avg_loss=0.142, curr_loss=0.141, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 131/480 [01:08<02:54,  2.00batch/s, avg_loss=0.142, curr_loss=0.141, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  27%|██▋       | 131/480 [01:09<02:54,  2.00batch/s, avg_loss=0.142, curr_loss=0.193, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  28%|██▊       | 134/480 [01:09<02:52,  2.00batch/s, avg_loss=0.142, curr_loss=0.193, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  28%|██▊       | 134/480 [01:09<02:52,  2.00batch/s, avg_loss=0.142, curr_loss=0.193, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  28%|██▊       | 134/480 [01:09<02:52,  2.00batch/s, avg_loss=0.142, curr_loss=0.133, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  28%|██▊       | 134/480 [01:09<02:52,  2.00batch/s, avg_loss=0.142, curr_loss=0.133, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  28%|██▊       | 134/480 [01:10<02:52,  2.00batch/s, avg_loss=0.142, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  28%|██▊       | 134/480 [01:10<02:52,  2.00batch/s, avg_loss=0.142, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  28%|██▊       | 134/480 [01:10<02:52,  2.00batch/s, avg_loss=0.141, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▊       | 137/480 [01:10<02:51,  2.00batch/s, avg_loss=0.141, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▊       | 137/480 [01:10<02:51,  2.00batch/s, avg_loss=0.141, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▊       | 137/480 [01:11<02:51,  2.00batch/s, avg_loss=0.141, curr_loss=0.098, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▊       | 137/480 [01:11<02:51,  2.00batch/s, avg_loss=0.141, curr_loss=0.098, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▊       | 137/480 [01:11<02:51,  2.00batch/s, avg_loss=0.141, curr_loss=0.164, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▊       | 137/480 [01:11<02:51,  2.00batch/s, avg_loss=0.141, curr_loss=0.164, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▊       | 137/480 [01:12<02:51,  2.00batch/s, avg_loss=0.141, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▉       | 140/480 [01:12<02:49,  2.00batch/s, avg_loss=0.141, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▉       | 140/480 [01:12<02:49,  2.00batch/s, avg_loss=0.141, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▉       | 140/480 [01:12<02:49,  2.00batch/s, avg_loss=0.141, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▉       | 140/480 [01:12<02:49,  2.00batch/s, avg_loss=0.141, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▉       | 140/480 [01:13<02:49,  2.00batch/s, avg_loss=0.140, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▉       | 140/480 [01:13<02:49,  2.00batch/s, avg_loss=0.140, curr_loss=0.096, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  29%|██▉       | 140/480 [01:13<02:49,  2.00batch/s, avg_loss=0.140, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|██▉       | 143/480 [01:13<02:48,  2.00batch/s, avg_loss=0.140, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|██▉       | 143/480 [01:13<02:48,  2.00batch/s, avg_loss=0.140, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|██▉       | 143/480 [01:14<02:48,  2.00batch/s, avg_loss=0.140, curr_loss=0.081, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|██▉       | 143/480 [01:14<02:48,  2.00batch/s, avg_loss=0.140, curr_loss=0.081, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|██▉       | 143/480 [01:14<02:48,  2.00batch/s, avg_loss=0.139, curr_loss=0.090, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|██▉       | 143/480 [01:14<02:48,  2.00batch/s, avg_loss=0.139, curr_loss=0.090, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|██▉       | 143/480 [01:15<02:48,  2.00batch/s, avg_loss=0.139, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|███       | 146/480 [01:15<02:46,  2.00batch/s, avg_loss=0.139, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|███       | 146/480 [01:15<02:46,  2.00batch/s, avg_loss=0.139, curr_loss=0.123, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|███       | 146/480 [01:15<02:46,  2.00batch/s, avg_loss=0.139, curr_loss=0.139, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|███       | 146/480 [01:15<02:46,  2.00batch/s, avg_loss=0.139, curr_loss=0.139, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|███       | 146/480 [01:16<02:46,  2.00batch/s, avg_loss=0.139, curr_loss=0.135, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|███       | 146/480 [01:16<02:46,  2.00batch/s, avg_loss=0.139, curr_loss=0.135, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  30%|███       | 146/480 [01:16<02:46,  2.00batch/s, avg_loss=0.140, curr_loss=0.296, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  31%|███       | 149/480 [01:16<02:45,  2.00batch/s, avg_loss=0.140, curr_loss=0.296, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  31%|███       | 149/480 [01:16<02:45,  2.00batch/s, avg_loss=0.140, curr_loss=0.296, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  31%|███       | 149/480 [01:17<02:45,  2.00batch/s, avg_loss=0.140, curr_loss=0.070, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  31%|███       | 149/480 [01:17<02:45,  2.00batch/s, avg_loss=0.140, curr_loss=0.070, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  31%|███       | 149/480 [01:17<02:45,  2.00batch/s, avg_loss=0.139, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  31%|███       | 149/480 [01:17<02:45,  2.00batch/s, avg_loss=0.139, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  31%|███       | 149/480 [01:18<02:45,  2.00batch/s, avg_loss=0.139, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 152/480 [01:18<02:43,  2.00batch/s, avg_loss=0.139, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 152/480 [01:18<02:43,  2.00batch/s, avg_loss=0.139, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 152/480 [01:18<02:43,  2.00batch/s, avg_loss=0.139, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 152/480 [01:18<02:43,  2.00batch/s, avg_loss=0.139, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 152/480 [01:19<02:43,  2.00batch/s, avg_loss=0.138, curr_loss=0.103, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 152/480 [01:19<02:43,  2.00batch/s, avg_loss=0.138, curr_loss=0.103, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 152/480 [01:19<02:43,  2.00batch/s, avg_loss=0.139, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 155/480 [01:19<02:42,  2.00batch/s, avg_loss=0.139, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 155/480 [01:19<02:42,  2.00batch/s, avg_loss=0.139, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 155/480 [01:20<02:42,  2.00batch/s, avg_loss=0.139, curr_loss=0.155, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 155/480 [01:20<02:42,  2.00batch/s, avg_loss=0.139, curr_loss=0.155, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 155/480 [01:20<02:42,  2.00batch/s, avg_loss=0.138, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 155/480 [01:20<02:42,  2.00batch/s, avg_loss=0.138, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  32%|███▏      | 155/480 [01:21<02:42,  2.00batch/s, avg_loss=0.138, curr_loss=0.108, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 158/480 [01:21<02:41,  2.00batch/s, avg_loss=0.138, curr_loss=0.108, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 158/480 [01:21<02:41,  2.00batch/s, avg_loss=0.138, curr_loss=0.108, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 158/480 [01:21<02:41,  2.00batch/s, avg_loss=0.138, curr_loss=0.140, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 158/480 [01:21<02:41,  2.00batch/s, avg_loss=0.138, curr_loss=0.140, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 158/480 [01:22<02:41,  2.00batch/s, avg_loss=0.138, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 160/480 [01:22<02:40,  2.00batch/s, avg_loss=0.138, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 160/480 [01:22<02:40,  2.00batch/s, avg_loss=0.138, curr_loss=0.088, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 160/480 [01:22<02:40,  2.00batch/s, avg_loss=0.138, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 160/480 [01:22<02:40,  2.00batch/s, avg_loss=0.138, curr_loss=0.147, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  33%|███▎      | 160/480 [01:23<02:40,  2.00batch/s, avg_loss=0.138, curr_loss=0.106, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 162/480 [01:23<02:39,  2.00batch/s, avg_loss=0.138, curr_loss=0.106, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 162/480 [01:23<02:39,  2.00batch/s, avg_loss=0.138, curr_loss=0.106, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 162/480 [01:23<02:39,  2.00batch/s, avg_loss=0.137, curr_loss=0.117, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 162/480 [01:23<02:39,  2.00batch/s, avg_loss=0.137, curr_loss=0.117, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 162/480 [01:24<02:39,  2.00batch/s, avg_loss=0.137, curr_loss=0.126, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 164/480 [01:24<02:38,  2.00batch/s, avg_loss=0.137, curr_loss=0.126, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 164/480 [01:24<02:38,  2.00batch/s, avg_loss=0.137, curr_loss=0.126, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 164/480 [01:24<02:38,  2.00batch/s, avg_loss=0.137, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 164/480 [01:24<02:38,  2.00batch/s, avg_loss=0.137, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  34%|███▍      | 164/480 [01:25<02:38,  2.00batch/s, avg_loss=0.137, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▍      | 166/480 [01:25<02:37,  2.00batch/s, avg_loss=0.137, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▍      | 166/480 [01:25<02:37,  2.00batch/s, avg_loss=0.137, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▍      | 166/480 [01:25<02:37,  2.00batch/s, avg_loss=0.141, curr_loss=0.844, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▍      | 166/480 [01:25<02:37,  2.00batch/s, avg_loss=0.141, curr_loss=0.844, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▍      | 166/480 [01:26<02:37,  2.00batch/s, avg_loss=0.141, curr_loss=0.128, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▍      | 166/480 [01:26<02:37,  2.00batch/s, avg_loss=0.141, curr_loss=0.128, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▍      | 166/480 [01:26<02:37,  2.00batch/s, avg_loss=0.142, curr_loss=0.293, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▌      | 169/480 [01:26<02:35,  2.00batch/s, avg_loss=0.142, curr_loss=0.293, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▌      | 169/480 [01:26<02:35,  2.00batch/s, avg_loss=0.142, curr_loss=0.293, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▌      | 169/480 [01:27<02:35,  2.00batch/s, avg_loss=0.144, curr_loss=0.479, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▌      | 169/480 [01:27<02:35,  2.00batch/s, avg_loss=0.144, curr_loss=0.479, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  35%|███▌      | 169/480 [01:27<02:35,  2.00batch/s, avg_loss=0.144, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▌      | 171/480 [01:27<02:34,  2.00batch/s, avg_loss=0.144, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▌      | 171/480 [01:27<02:34,  2.00batch/s, avg_loss=0.144, curr_loss=0.112, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▌      | 171/480 [01:28<02:34,  2.00batch/s, avg_loss=0.144, curr_loss=0.145, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▌      | 171/480 [01:28<02:34,  2.00batch/s, avg_loss=0.144, curr_loss=0.145, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▌      | 171/480 [01:28<02:34,  2.00batch/s, avg_loss=0.144, curr_loss=0.199, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▌      | 171/480 [01:28<02:34,  2.00batch/s, avg_loss=0.144, curr_loss=0.199, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▌      | 171/480 [01:29<02:34,  2.00batch/s, avg_loss=0.144, curr_loss=0.190, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▋      | 174/480 [01:29<02:33,  2.00batch/s, avg_loss=0.144, curr_loss=0.190, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▋      | 174/480 [01:29<02:33,  2.00batch/s, avg_loss=0.144, curr_loss=0.190, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▋      | 174/480 [01:29<02:33,  2.00batch/s, avg_loss=0.145, curr_loss=0.202, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▋      | 174/480 [01:29<02:33,  2.00batch/s, avg_loss=0.145, curr_loss=0.202, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▋      | 174/480 [01:30<02:33,  2.00batch/s, avg_loss=0.147, curr_loss=0.490, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▋      | 174/480 [01:30<02:33,  2.00batch/s, avg_loss=0.147, curr_loss=0.490, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  36%|███▋      | 174/480 [01:30<02:33,  2.00batch/s, avg_loss=0.146, curr_loss=0.113, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  37%|███▋      | 177/480 [01:30<02:31,  2.00batch/s, avg_loss=0.146, curr_loss=0.113, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  37%|███▋      | 177/480 [01:30<02:31,  2.00batch/s, avg_loss=0.146, curr_loss=0.113, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  37%|███▋      | 177/480 [01:31<02:31,  2.00batch/s, avg_loss=0.146, curr_loss=0.126, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  37%|███▋      | 177/480 [01:31<02:31,  2.00batch/s, avg_loss=0.146, curr_loss=0.126, gpu_usage=GPU 0: 140.6MB]
Train Epoch 5:  37%|███▋      | 177/480 [01:31<02:31,  2.00batch/s, avg_loss=0.146, curr_loss=0.079, gpu_usage=GPU 0: 140.6MB]
