slurmstepd: info: Setting TMPDIR to /scratch/10928454. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded
  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']
All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x152203e16710>, 'val': <ds.dataset.SegmentationDataset object at 0x152203e220d0>, 'test': <ds.dataset.SegmentationDataset object at 0x152203da82d0>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x152203da9d50>, 'val': <ds.dataset.SegmentationDataset object at 0x152203d84790>, 'test': <ds.dataset.SegmentationDataset object at 0x152203d87650>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x152203da9d50>, 'val': <ds.dataset.SegmentationDataset object at 0x152203d84790>, 'test': <ds.dataset.SegmentationDataset object at 0x152203d87650>}
Configuración de Entrenamiento:
  Model: RoiNet_Ablation3_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_Ablation3_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-24-47
Parameters logged to: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-24-47/parameters_FIVES_RoiNet_Ablation3_Residual_Dice_True_False.log
Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB
==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
USING: Dice
==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:12<?, ?batch/s, avg_loss=0.860, curr_loss=0.860, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|          | 4/480 [00:04<06:12,  1.28batch/s, avg_loss=0.321, curr_loss=0.429, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|          | 4/480 [00:04<06:12,  1.28batch/s, avg_loss=0.339, curr_loss=0.444, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|▏         | 7/480 [00:04<04:57,  1.59batch/s, avg_loss=0.339, curr_loss=0.444, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|▏         | 7/480 [00:04<04:57,  1.59batch/s, avg_loss=0.339, curr_loss=0.444, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|▏         | 7/480 [00:05<04:57,  1.59batch/s, avg_loss=0.352, curr_loss=0.444, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|▏         | 7/480 [00:05<04:57,  1.59batch/s, avg_loss=0.352, curr_loss=0.444, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|▏         | 7/480 [00:05<04:57,  1.59batch/s, avg_loss=0.353, curr_loss=0.363, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|▏         | 7/480 [00:05<04:57,  1.59batch/s, avg_loss=0.353, curr_loss=0.363, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   1%|▏         | 7/480 [00:06<04:57,  1.59batch/s, avg_loss=0.372, curr_loss=0.539, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   2%|▏         | 10/480 [00:06<04:28,  1.75batch/s, avg_loss=0.372, curr_loss=0.539, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   2%|▏         | 10/480 [00:06<04:28,  1.75batch/s, avg_loss=0.372, curr_loss=0.539, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   2%|▏         | 10/480 [00:06<04:28,  1.75batch/s, avg_loss=0.366, curr_loss=0.312, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   2%|▏         | 10/480 [00:06<04:28,  1.75batch/s, avg_loss=0.366, curr_loss=0.312, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   2%|▏         | 10/480 [00:07<04:28,  1.75batch/s, avg_loss=0.358, curr_loss=0.267, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   2%|▏         | 10/480 [00:07<04:28,  1.75batch/s, avg_loss=0.358, curr_loss=0.267, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   2%|▏         | 10/480 [00:07<04:28,  1.75batch/s, avg_loss=0.349, curr_loss=0.241, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 13/480 [00:07<04:13,  1.85batch/s, avg_loss=0.349, curr_loss=0.241, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 13/480 [00:07<04:13,  1.85batch/s, avg_loss=0.349, curr_loss=0.241, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 13/480 [00:08<04:13,  1.85batch/s, avg_loss=0.344, curr_loss=0.272, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 13/480 [00:08<04:13,  1.85batch/s, avg_loss=0.344, curr_loss=0.272, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 13/480 [00:08<04:13,  1.85batch/s, avg_loss=0.338, curr_loss=0.265, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 13/480 [00:08<04:13,  1.85batch/s, avg_loss=0.338, curr_loss=0.265, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 13/480 [00:09<04:13,  1.85batch/s, avg_loss=0.333, curr_loss=0.257, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 16/480 [00:09<04:03,  1.90batch/s, avg_loss=0.333, curr_loss=0.257, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 16/480 [00:09<04:03,  1.90batch/s, avg_loss=0.333, curr_loss=0.257, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 16/480 [00:09<04:03,  1.90batch/s, avg_loss=0.329, curr_loss=0.253, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 16/480 [00:09<04:03,  1.90batch/s, avg_loss=0.329, curr_loss=0.253, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 16/480 [00:10<04:03,  1.90batch/s, avg_loss=0.327, curr_loss=0.305, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 16/480 [00:10<04:03,  1.90batch/s, avg_loss=0.327, curr_loss=0.305, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   3%|▎         | 16/480 [00:10<04:03,  1.90batch/s, avg_loss=0.328, curr_loss=0.335, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   4%|▍         | 19/480 [00:10<03:57,  1.94batch/s, avg_loss=0.328, curr_loss=0.335, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   4%|▍         | 19/480 [00:10<03:57,  1.94batch/s, avg_loss=0.328, curr_loss=0.335, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   4%|▍         | 19/480 [00:11<03:57,  1.94batch/s, avg_loss=0.326, curr_loss=0.300, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   4%|▍         | 19/480 [00:11<03:57,  1.94batch/s, avg_loss=0.326, curr_loss=0.300, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   4%|▍         | 19/480 [00:11<03:57,  1.94batch/s, avg_loss=0.340, curr_loss=0.606, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   4%|▍         | 19/480 [00:11<03:57,  1.94batch/s, avg_loss=0.340, curr_loss=0.606, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   4%|▍         | 19/480 [00:12<03:57,  1.94batch/s, avg_loss=0.335, curr_loss=0.244, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▍         | 22/480 [00:12<03:53,  1.96batch/s, avg_loss=0.335, curr_loss=0.244, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▍         | 22/480 [00:12<03:53,  1.96batch/s, avg_loss=0.335, curr_loss=0.244, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▍         | 22/480 [00:12<03:53,  1.96batch/s, avg_loss=0.335, curr_loss=0.318, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▍         | 22/480 [00:12<03:53,  1.96batch/s, avg_loss=0.335, curr_loss=0.318, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▍         | 22/480 [00:13<03:53,  1.96batch/s, avg_loss=0.337, curr_loss=0.400, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▍         | 22/480 [00:13<03:53,  1.96batch/s, avg_loss=0.337, curr_loss=0.400, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▍         | 22/480 [00:13<03:53,  1.96batch/s, avg_loss=0.343, curr_loss=0.470, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▌         | 25/480 [00:13<03:50,  1.98batch/s, avg_loss=0.343, curr_loss=0.470, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▌         | 25/480 [00:13<03:50,  1.98batch/s, avg_loss=0.343, curr_loss=0.470, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▌         | 25/480 [00:14<03:50,  1.98batch/s, avg_loss=0.340, curr_loss=0.262, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▌         | 25/480 [00:14<03:50,  1.98batch/s, avg_loss=0.340, curr_loss=0.262, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▌         | 25/480 [00:14<03:50,  1.98batch/s, avg_loss=0.352, curr_loss=0.666, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▌         | 25/480 [00:14<03:50,  1.98batch/s, avg_loss=0.352, curr_loss=0.666, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   5%|▌         | 25/480 [00:15<03:50,  1.98batch/s, avg_loss=0.356, curr_loss=0.467, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▌         | 28/480 [00:15<03:47,  1.99batch/s, avg_loss=0.356, curr_loss=0.467, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▌         | 28/480 [00:15<03:47,  1.99batch/s, avg_loss=0.356, curr_loss=0.467, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▌         | 28/480 [00:15<03:47,  1.99batch/s, avg_loss=0.351, curr_loss=0.214, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▌         | 28/480 [00:15<03:47,  1.99batch/s, avg_loss=0.351, curr_loss=0.214, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▌         | 28/480 [00:16<03:47,  1.99batch/s, avg_loss=0.355, curr_loss=0.486, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▌         | 28/480 [00:16<03:47,  1.99batch/s, avg_loss=0.355, curr_loss=0.486, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▌         | 28/480 [00:16<03:47,  1.99batch/s, avg_loss=0.360, curr_loss=0.509, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▋         | 31/480 [00:16<03:44,  2.00batch/s, avg_loss=0.360, curr_loss=0.509, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▋         | 31/480 [00:16<03:44,  2.00batch/s, avg_loss=0.360, curr_loss=0.509, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▋         | 31/480 [00:17<03:44,  2.00batch/s, avg_loss=0.358, curr_loss=0.293, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▋         | 31/480 [00:17<03:44,  2.00batch/s, avg_loss=0.358, curr_loss=0.293, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▋         | 31/480 [00:17<03:44,  2.00batch/s, avg_loss=0.357, curr_loss=0.336, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▋         | 31/480 [00:17<03:44,  2.00batch/s, avg_loss=0.357, curr_loss=0.336, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   6%|▋         | 31/480 [00:18<03:44,  2.00batch/s, avg_loss=0.355, curr_loss=0.259, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   7%|▋         | 34/480 [00:18<03:42,  2.00batch/s, avg_loss=0.355, curr_loss=0.259, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   7%|▋         | 34/480 [00:18<03:42,  2.00batch/s, avg_loss=0.355, curr_loss=0.259, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   7%|▋         | 34/480 [00:18<03:42,  2.00batch/s, avg_loss=0.357, curr_loss=0.445, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   7%|▋         | 34/480 [00:18<03:42,  2.00batch/s, avg_loss=0.357, curr_loss=0.445, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   7%|▋         | 34/480 [00:19<03:42,  2.00batch/s, avg_loss=0.354, curr_loss=0.254, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   7%|▋         | 34/480 [00:19<03:42,  2.00batch/s, avg_loss=0.354, curr_loss=0.254, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   7%|▋         | 34/480 [00:19<03:42,  2.00batch/s, avg_loss=0.354, curr_loss=0.335, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 37/480 [00:19<03:40,  2.01batch/s, avg_loss=0.354, curr_loss=0.335, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 37/480 [00:19<03:40,  2.01batch/s, avg_loss=0.354, curr_loss=0.335, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 37/480 [00:20<03:40,  2.01batch/s, avg_loss=0.353, curr_loss=0.333, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 37/480 [00:20<03:40,  2.01batch/s, avg_loss=0.353, curr_loss=0.333, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 37/480 [00:20<03:40,  2.01batch/s, avg_loss=0.353, curr_loss=0.332, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 37/480 [00:20<03:40,  2.01batch/s, avg_loss=0.353, curr_loss=0.332, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 37/480 [00:21<03:40,  2.01batch/s, avg_loss=0.350, curr_loss=0.258, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 40/480 [00:21<03:39,  2.01batch/s, avg_loss=0.350, curr_loss=0.258, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 40/480 [00:21<03:39,  2.01batch/s, avg_loss=0.350, curr_loss=0.258, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 40/480 [00:21<03:39,  2.01batch/s, avg_loss=0.348, curr_loss=0.248, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 40/480 [00:21<03:39,  2.01batch/s, avg_loss=0.348, curr_loss=0.248, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 40/480 [00:22<03:39,  2.01batch/s, avg_loss=0.348, curr_loss=0.351, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 40/480 [00:22<03:39,  2.01batch/s, avg_loss=0.348, curr_loss=0.351, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   8%|▊         | 40/480 [00:22<03:39,  2.01batch/s, avg_loss=0.347, curr_loss=0.301, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   9%|▉         | 43/480 [00:22<03:37,  2.01batch/s, avg_loss=0.347, curr_loss=0.301, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   9%|▉         | 43/480 [00:22<03:37,  2.01batch/s, avg_loss=0.347, curr_loss=0.301, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   9%|▉         | 43/480 [00:23<03:37,  2.01batch/s, avg_loss=0.345, curr_loss=0.263, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   9%|▉         | 43/480 [00:23<03:37,  2.01batch/s, avg_loss=0.345, curr_loss=0.263, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   9%|▉         | 43/480 [00:23<03:37,  2.01batch/s, avg_loss=0.343, curr_loss=0.260, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   9%|▉         | 43/480 [00:23<03:37,  2.01batch/s, avg_loss=0.343, curr_loss=0.260, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:   9%|▉         | 43/480 [00:24<03:37,  2.01batch/s, avg_loss=0.341, curr_loss=0.257, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|▉         | 46/480 [00:24<03:35,  2.01batch/s, avg_loss=0.341, curr_loss=0.257, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|▉         | 46/480 [00:24<03:35,  2.01batch/s, avg_loss=0.341, curr_loss=0.257, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|▉         | 46/480 [00:24<03:35,  2.01batch/s, avg_loss=0.343, curr_loss=0.418, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|▉         | 46/480 [00:24<03:35,  2.01batch/s, avg_loss=0.343, curr_loss=0.418, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|▉         | 46/480 [00:25<03:35,  2.01batch/s, avg_loss=0.341, curr_loss=0.279, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|▉         | 46/480 [00:25<03:35,  2.01batch/s, avg_loss=0.341, curr_loss=0.279, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|▉         | 46/480 [00:25<03:35,  2.01batch/s, avg_loss=0.343, curr_loss=0.393, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|█         | 49/480 [00:25<03:34,  2.01batch/s, avg_loss=0.343, curr_loss=0.393, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|█         | 49/480 [00:25<03:34,  2.01batch/s, avg_loss=0.343, curr_loss=0.393, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|█         | 49/480 [00:26<03:34,  2.01batch/s, avg_loss=0.341, curr_loss=0.254, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|█         | 49/480 [00:26<03:34,  2.01batch/s, avg_loss=0.341, curr_loss=0.254, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|█         | 49/480 [00:26<03:34,  2.01batch/s, avg_loss=0.351, curr_loss=0.864, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|█         | 49/480 [00:26<03:34,  2.01batch/s, avg_loss=0.351, curr_loss=0.864, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  10%|█         | 49/480 [00:27<03:34,  2.01batch/s, avg_loss=0.355, curr_loss=0.540, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█         | 52/480 [00:27<03:32,  2.01batch/s, avg_loss=0.355, curr_loss=0.540, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█         | 52/480 [00:27<03:32,  2.01batch/s, avg_loss=0.355, curr_loss=0.540, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█         | 52/480 [00:27<03:32,  2.01batch/s, avg_loss=0.359, curr_loss=0.598, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█         | 52/480 [00:27<03:32,  2.01batch/s, avg_loss=0.359, curr_loss=0.598, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█         | 52/480 [00:28<03:32,  2.01batch/s, avg_loss=0.359, curr_loss=0.337, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█         | 52/480 [00:28<03:32,  2.01batch/s, avg_loss=0.359, curr_loss=0.337, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█         | 52/480 [00:28<03:32,  2.01batch/s, avg_loss=0.364, curr_loss=0.621, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█▏        | 55/480 [00:28<03:31,  2.01batch/s, avg_loss=0.364, curr_loss=0.621, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█▏        | 55/480 [00:28<03:31,  2.01batch/s, avg_loss=0.364, curr_loss=0.621, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█▏        | 55/480 [00:29<03:31,  2.01batch/s, avg_loss=0.361, curr_loss=0.234, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█▏        | 55/480 [00:29<03:31,  2.01batch/s, avg_loss=0.361, curr_loss=0.234, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█▏        | 55/480 [00:29<03:31,  2.01batch/s, avg_loss=0.360, curr_loss=0.288, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█▏        | 55/480 [00:29<03:31,  2.01batch/s, avg_loss=0.360, curr_loss=0.288, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  11%|█▏        | 55/480 [00:30<03:31,  2.01batch/s, avg_loss=0.362, curr_loss=0.484, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  12%|█▏        | 58/480 [00:30<03:29,  2.01batch/s, avg_loss=0.362, curr_loss=0.484, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  12%|█▏        | 58/480 [00:30<03:29,  2.01batch/s, avg_loss=0.362, curr_loss=0.484, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  12%|█▏        | 58/480 [00:30<03:29,  2.01batch/s, avg_loss=0.360, curr_loss=0.235, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  12%|█▏        | 58/480 [00:30<03:29,  2.01batch/s, avg_loss=0.360, curr_loss=0.235, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  12%|█▏        | 58/480 [00:31<03:29,  2.01batch/s, avg_loss=0.359, curr_loss=0.270, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  12%|█▏        | 58/480 [00:31<03:29,  2.01batch/s, avg_loss=0.359, curr_loss=0.270, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  12%|█▏        | 58/480 [00:31<03:29,  2.01batch/s, avg_loss=0.356, curr_loss=0.232, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 61/480 [00:31<03:28,  2.01batch/s, avg_loss=0.356, curr_loss=0.232, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 61/480 [00:31<03:28,  2.01batch/s, avg_loss=0.356, curr_loss=0.232, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 61/480 [00:32<03:28,  2.01batch/s, avg_loss=0.359, curr_loss=0.497, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 61/480 [00:32<03:28,  2.01batch/s, avg_loss=0.359, curr_loss=0.497, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 61/480 [00:32<03:28,  2.01batch/s, avg_loss=0.357, curr_loss=0.279, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 61/480 [00:32<03:28,  2.01batch/s, avg_loss=0.357, curr_loss=0.279, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 61/480 [00:33<03:28,  2.01batch/s, avg_loss=0.356, curr_loss=0.263, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 64/480 [00:33<03:26,  2.01batch/s, avg_loss=0.356, curr_loss=0.263, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 64/480 [00:33<03:26,  2.01batch/s, avg_loss=0.356, curr_loss=0.263, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 64/480 [00:33<03:26,  2.01batch/s, avg_loss=0.355, curr_loss=0.263, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 64/480 [00:33<03:26,  2.01batch/s, avg_loss=0.355, curr_loss=0.263, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 64/480 [00:34<03:26,  2.01batch/s, avg_loss=0.353, curr_loss=0.227, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 64/480 [00:34<03:26,  2.01batch/s, avg_loss=0.353, curr_loss=0.227, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  13%|█▎        | 64/480 [00:34<03:26,  2.01batch/s, avg_loss=0.351, curr_loss=0.216, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  14%|█▍        | 67/480 [00:34<03:25,  2.01batch/s, avg_loss=0.351, curr_loss=0.216, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  14%|█▍        | 67/480 [00:34<03:25,  2.01batch/s, avg_loss=0.351, curr_loss=0.216, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  14%|█▍        | 67/480 [00:35<03:25,  2.01batch/s, avg_loss=0.349, curr_loss=0.276, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  14%|█▍        | 67/480 [00:35<03:25,  2.01batch/s, avg_loss=0.349, curr_loss=0.276, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  14%|█▍        | 67/480 [00:35<03:25,  2.01batch/s, avg_loss=0.347, curr_loss=0.208, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  14%|█▍        | 67/480 [00:35<03:25,  2.01batch/s, avg_loss=0.347, curr_loss=0.208, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  14%|█▍        | 67/480 [00:36<03:25,  2.01batch/s, avg_loss=0.348, curr_loss=0.357, gpu_usage=GPU 0: 140.6MB]
Train Epoch 1:  15%|█▍        | 70/480 [00:36<03:23,  2.01batch/s, avg_loss=0.348, curr_loss=0.357, gpu_usage=GPU 0: 140.6MB]
