slurmstepd: info: Setting TMPDIR to /scratch/10928678. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded
  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']
All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x15422f5f28d0>, 'val': <ds.dataset.SegmentationDataset object at 0x15422f5fe290>, 'test': <ds.dataset.SegmentationDataset object at 0x15422f584490>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x15422f54df10>, 'val': <ds.dataset.SegmentationDataset object at 0x15422f560950>, 'test': <ds.dataset.SegmentationDataset object at 0x15422f563810>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x15422f54df10>, 'val': <ds.dataset.SegmentationDataset object at 0x15422f560950>, 'test': <ds.dataset.SegmentationDataset object at 0x15422f563810>}
Configuración de Entrenamiento:
  Model: RoiNet_AblationOne_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_AblationOne_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_AblationOne_Residual_result_2025-03-10_12-35-56
Parameters logged to: run_benchmark_runs/RoiNet_AblationOne_Residual_result_2025-03-10_12-35-56/parameters_FIVES_RoiNet_AblationOne_Residual_Dice_True_False.log
Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB
==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
USING: Dice
==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB
Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:07<?, ?batch/s, avg_loss=0.858, curr_loss=0.858, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|██████▉   | 334/480 [02:50<01:13,  1.99batch/s, avg_loss=0.123, curr_loss=0.070, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|██████▉   | 334/480 [02:51<01:13,  1.99batch/s, avg_loss=0.123, curr_loss=0.061, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 336/480 [02:51<01:12,  1.99batch/s, avg_loss=0.123, curr_loss=0.061, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 336/480 [02:51<01:12,  1.99batch/s, avg_loss=0.123, curr_loss=0.061, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 336/480 [02:51<01:12,  1.99batch/s, avg_loss=0.123, curr_loss=0.064, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 336/480 [02:51<01:12,  1.99batch/s, avg_loss=0.123, curr_loss=0.064, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 336/480 [02:52<01:12,  1.99batch/s, avg_loss=0.123, curr_loss=0.122, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 338/480 [02:52<01:11,  1.99batch/s, avg_loss=0.123, curr_loss=0.122, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 338/480 [02:52<01:11,  1.99batch/s, avg_loss=0.123, curr_loss=0.122, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 338/480 [02:52<01:11,  1.99batch/s, avg_loss=0.123, curr_loss=0.069, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 338/480 [02:52<01:11,  1.99batch/s, avg_loss=0.123, curr_loss=0.069, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  70%|███████   | 338/480 [02:53<01:11,  1.99batch/s, avg_loss=0.123, curr_loss=0.164, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████   | 340/480 [02:53<01:10,  1.99batch/s, avg_loss=0.123, curr_loss=0.164, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████   | 340/480 [02:53<01:10,  1.99batch/s, avg_loss=0.123, curr_loss=0.164, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████   | 340/480 [02:53<01:10,  1.99batch/s, avg_loss=0.123, curr_loss=0.145, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████   | 340/480 [02:53<01:10,  1.99batch/s, avg_loss=0.123, curr_loss=0.145, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████   | 340/480 [02:54<01:10,  1.99batch/s, avg_loss=0.123, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████▏  | 342/480 [02:54<01:09,  1.99batch/s, avg_loss=0.123, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████▏  | 342/480 [02:54<01:09,  1.99batch/s, avg_loss=0.123, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████▏  | 342/480 [02:54<01:09,  1.99batch/s, avg_loss=0.123, curr_loss=0.329, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████▏  | 342/480 [02:54<01:09,  1.99batch/s, avg_loss=0.123, curr_loss=0.329, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  71%|███████▏  | 342/480 [02:55<01:09,  1.99batch/s, avg_loss=0.123, curr_loss=0.119, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 344/480 [02:55<01:08,  1.99batch/s, avg_loss=0.123, curr_loss=0.119, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 344/480 [02:55<01:08,  1.99batch/s, avg_loss=0.123, curr_loss=0.119, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 344/480 [02:55<01:08,  1.99batch/s, avg_loss=0.123, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 344/480 [02:55<01:08,  1.99batch/s, avg_loss=0.123, curr_loss=0.094, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 344/480 [02:56<01:08,  1.99batch/s, avg_loss=0.123, curr_loss=0.137, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 346/480 [02:56<01:07,  1.99batch/s, avg_loss=0.123, curr_loss=0.137, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 346/480 [02:56<01:07,  1.99batch/s, avg_loss=0.123, curr_loss=0.137, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 346/480 [02:56<01:07,  1.99batch/s, avg_loss=0.124, curr_loss=0.243, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 346/480 [02:56<01:07,  1.99batch/s, avg_loss=0.124, curr_loss=0.243, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▏  | 346/480 [02:57<01:07,  1.99batch/s, avg_loss=0.124, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▎  | 348/480 [02:57<01:06,  1.99batch/s, avg_loss=0.124, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▎  | 348/480 [02:57<01:06,  1.99batch/s, avg_loss=0.124, curr_loss=0.078, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▎  | 348/480 [02:57<01:06,  1.99batch/s, avg_loss=0.124, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▎  | 348/480 [02:57<01:06,  1.99batch/s, avg_loss=0.124, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  72%|███████▎  | 348/480 [02:58<01:06,  1.99batch/s, avg_loss=0.124, curr_loss=0.246, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 350/480 [02:58<01:05,  1.99batch/s, avg_loss=0.124, curr_loss=0.246, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 350/480 [02:58<01:05,  1.99batch/s, avg_loss=0.124, curr_loss=0.246, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 350/480 [02:58<01:05,  1.99batch/s, avg_loss=0.124, curr_loss=0.162, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 350/480 [02:58<01:05,  1.99batch/s, avg_loss=0.124, curr_loss=0.162, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 350/480 [02:59<01:05,  1.99batch/s, avg_loss=0.124, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 352/480 [02:59<01:04,  1.99batch/s, avg_loss=0.124, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 352/480 [02:59<01:04,  1.99batch/s, avg_loss=0.124, curr_loss=0.066, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 352/480 [02:59<01:04,  1.99batch/s, avg_loss=0.124, curr_loss=0.158, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 352/480 [02:59<01:04,  1.99batch/s, avg_loss=0.124, curr_loss=0.158, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  73%|███████▎  | 352/480 [03:00<01:04,  1.99batch/s, avg_loss=0.124, curr_loss=0.070, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 354/480 [03:00<01:03,  1.99batch/s, avg_loss=0.124, curr_loss=0.070, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 354/480 [03:00<01:03,  1.99batch/s, avg_loss=0.124, curr_loss=0.070, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 354/480 [03:00<01:03,  1.99batch/s, avg_loss=0.124, curr_loss=0.102, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 354/480 [03:00<01:03,  1.99batch/s, avg_loss=0.124, curr_loss=0.102, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 354/480 [03:01<01:03,  1.99batch/s, avg_loss=0.124, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 356/480 [03:01<01:02,  1.99batch/s, avg_loss=0.124, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 356/480 [03:01<01:02,  1.99batch/s, avg_loss=0.124, curr_loss=0.083, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 356/480 [03:01<01:02,  1.99batch/s, avg_loss=0.124, curr_loss=0.102, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 356/480 [03:01<01:02,  1.99batch/s, avg_loss=0.124, curr_loss=0.102, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  74%|███████▍  | 356/480 [03:02<01:02,  1.99batch/s, avg_loss=0.124, curr_loss=0.122, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▍  | 358/480 [03:02<01:01,  1.99batch/s, avg_loss=0.124, curr_loss=0.122, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▍  | 358/480 [03:02<01:01,  1.99batch/s, avg_loss=0.124, curr_loss=0.122, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▍  | 358/480 [03:02<01:01,  1.99batch/s, avg_loss=0.123, curr_loss=0.082, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▍  | 358/480 [03:02<01:01,  1.99batch/s, avg_loss=0.123, curr_loss=0.082, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▍  | 358/480 [03:03<01:01,  1.99batch/s, avg_loss=0.124, curr_loss=0.274, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 360/480 [03:03<01:00,  1.99batch/s, avg_loss=0.124, curr_loss=0.274, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 360/480 [03:03<01:00,  1.99batch/s, avg_loss=0.124, curr_loss=0.274, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 360/480 [03:03<01:00,  1.99batch/s, avg_loss=0.124, curr_loss=0.115, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 360/480 [03:03<01:00,  1.99batch/s, avg_loss=0.124, curr_loss=0.115, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 360/480 [03:04<01:00,  1.99batch/s, avg_loss=0.124, curr_loss=0.067, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 362/480 [03:04<00:59,  1.99batch/s, avg_loss=0.124, curr_loss=0.067, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 362/480 [03:04<00:59,  1.99batch/s, avg_loss=0.124, curr_loss=0.067, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 362/480 [03:04<00:59,  1.99batch/s, avg_loss=0.124, curr_loss=0.102, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 362/480 [03:04<00:59,  1.99batch/s, avg_loss=0.124, curr_loss=0.102, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  75%|███████▌  | 362/480 [03:05<00:59,  1.99batch/s, avg_loss=0.124, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▌  | 364/480 [03:05<00:58,  1.99batch/s, avg_loss=0.124, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▌  | 364/480 [03:05<00:58,  1.99batch/s, avg_loss=0.124, curr_loss=0.091, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▌  | 364/480 [03:05<00:58,  1.99batch/s, avg_loss=0.124, curr_loss=0.167, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▌  | 364/480 [03:05<00:58,  1.99batch/s, avg_loss=0.124, curr_loss=0.167, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▌  | 364/480 [03:06<00:58,  1.99batch/s, avg_loss=0.124, curr_loss=0.297, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▋  | 366/480 [03:06<00:57,  1.99batch/s, avg_loss=0.124, curr_loss=0.297, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▋  | 366/480 [03:06<00:57,  1.99batch/s, avg_loss=0.124, curr_loss=0.297, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▋  | 366/480 [03:06<00:57,  1.99batch/s, avg_loss=0.124, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▋  | 366/480 [03:06<00:57,  1.99batch/s, avg_loss=0.124, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  76%|███████▋  | 366/480 [03:07<00:57,  1.99batch/s, avg_loss=0.125, curr_loss=0.346, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 368/480 [03:07<00:56,  1.99batch/s, avg_loss=0.125, curr_loss=0.346, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 368/480 [03:07<00:56,  1.99batch/s, avg_loss=0.125, curr_loss=0.346, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 368/480 [03:07<00:56,  1.99batch/s, avg_loss=0.125, curr_loss=0.119, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 368/480 [03:07<00:56,  1.99batch/s, avg_loss=0.125, curr_loss=0.119, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 368/480 [03:08<00:56,  1.99batch/s, avg_loss=0.125, curr_loss=0.239, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 370/480 [03:08<00:55,  1.99batch/s, avg_loss=0.125, curr_loss=0.239, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 370/480 [03:08<00:55,  1.99batch/s, avg_loss=0.125, curr_loss=0.239, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 370/480 [03:08<00:55,  1.99batch/s, avg_loss=0.125, curr_loss=0.248, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 370/480 [03:08<00:55,  1.99batch/s, avg_loss=0.125, curr_loss=0.248, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  77%|███████▋  | 370/480 [03:09<00:55,  1.99batch/s, avg_loss=0.125, curr_loss=0.154, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 372/480 [03:09<00:54,  1.99batch/s, avg_loss=0.125, curr_loss=0.154, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 372/480 [03:09<00:54,  1.99batch/s, avg_loss=0.125, curr_loss=0.154, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 372/480 [03:09<00:54,  1.99batch/s, avg_loss=0.125, curr_loss=0.077, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 372/480 [03:09<00:54,  1.99batch/s, avg_loss=0.125, curr_loss=0.077, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 372/480 [03:10<00:54,  1.99batch/s, avg_loss=0.125, curr_loss=0.145, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 374/480 [03:10<00:53,  1.99batch/s, avg_loss=0.125, curr_loss=0.145, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 374/480 [03:10<00:53,  1.99batch/s, avg_loss=0.125, curr_loss=0.145, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 374/480 [03:10<00:53,  1.99batch/s, avg_loss=0.125, curr_loss=0.084, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 374/480 [03:10<00:53,  1.99batch/s, avg_loss=0.125, curr_loss=0.084, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 374/480 [03:11<00:53,  1.99batch/s, avg_loss=0.126, curr_loss=0.408, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 376/480 [03:11<00:52,  1.99batch/s, avg_loss=0.126, curr_loss=0.408, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 376/480 [03:11<00:52,  1.99batch/s, avg_loss=0.126, curr_loss=0.408, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 376/480 [03:11<00:52,  1.99batch/s, avg_loss=0.126, curr_loss=0.133, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 376/480 [03:11<00:52,  1.99batch/s, avg_loss=0.126, curr_loss=0.133, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  78%|███████▊  | 376/480 [03:12<00:52,  1.99batch/s, avg_loss=0.126, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 378/480 [03:12<00:51,  1.99batch/s, avg_loss=0.126, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 378/480 [03:12<00:51,  1.99batch/s, avg_loss=0.126, curr_loss=0.071, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 378/480 [03:12<00:51,  1.99batch/s, avg_loss=0.126, curr_loss=0.224, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 378/480 [03:12<00:51,  1.99batch/s, avg_loss=0.126, curr_loss=0.224, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 378/480 [03:13<00:51,  1.99batch/s, avg_loss=0.126, curr_loss=0.178, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 380/480 [03:13<00:50,  1.99batch/s, avg_loss=0.126, curr_loss=0.178, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 380/480 [03:13<00:50,  1.99batch/s, avg_loss=0.126, curr_loss=0.178, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 380/480 [03:13<00:50,  1.99batch/s, avg_loss=0.126, curr_loss=0.077, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 380/480 [03:13<00:50,  1.99batch/s, avg_loss=0.126, curr_loss=0.077, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  79%|███████▉  | 380/480 [03:14<00:50,  1.99batch/s, avg_loss=0.126, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|███████▉  | 382/480 [03:14<00:49,  1.99batch/s, avg_loss=0.126, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|███████▉  | 382/480 [03:14<00:49,  1.99batch/s, avg_loss=0.126, curr_loss=0.087, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|███████▉  | 382/480 [03:14<00:49,  1.99batch/s, avg_loss=0.126, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|███████▉  | 382/480 [03:14<00:49,  1.99batch/s, avg_loss=0.126, curr_loss=0.099, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|███████▉  | 382/480 [03:15<00:49,  1.99batch/s, avg_loss=0.126, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 384/480 [03:15<00:48,  1.99batch/s, avg_loss=0.126, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 384/480 [03:15<00:48,  1.99batch/s, avg_loss=0.126, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 384/480 [03:15<00:48,  1.99batch/s, avg_loss=0.126, curr_loss=0.068, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 384/480 [03:15<00:48,  1.99batch/s, avg_loss=0.126, curr_loss=0.068, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 384/480 [03:16<00:48,  1.99batch/s, avg_loss=0.128, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 386/480 [03:16<00:47,  1.99batch/s, avg_loss=0.128, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 386/480 [03:16<00:47,  1.99batch/s, avg_loss=0.128, curr_loss=1.000, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 386/480 [03:16<00:47,  1.99batch/s, avg_loss=0.128, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 386/480 [03:16<00:47,  1.99batch/s, avg_loss=0.128, curr_loss=0.093, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  80%|████████  | 386/480 [03:17<00:47,  1.99batch/s, avg_loss=0.128, curr_loss=0.264, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████  | 388/480 [03:17<00:46,  1.99batch/s, avg_loss=0.128, curr_loss=0.264, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████  | 388/480 [03:17<00:46,  1.99batch/s, avg_loss=0.128, curr_loss=0.264, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████  | 388/480 [03:17<00:46,  1.99batch/s, avg_loss=0.128, curr_loss=0.103, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████  | 388/480 [03:17<00:46,  1.99batch/s, avg_loss=0.128, curr_loss=0.103, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████  | 388/480 [03:18<00:46,  1.99batch/s, avg_loss=0.128, curr_loss=0.076, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████▏ | 390/480 [03:18<00:45,  1.99batch/s, avg_loss=0.128, curr_loss=0.076, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████▏ | 390/480 [03:18<00:45,  1.99batch/s, avg_loss=0.128, curr_loss=0.076, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████▏ | 390/480 [03:18<00:45,  1.99batch/s, avg_loss=0.128, curr_loss=0.192, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████▏ | 390/480 [03:18<00:45,  1.99batch/s, avg_loss=0.128, curr_loss=0.192, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  81%|████████▏ | 390/480 [03:19<00:45,  1.99batch/s, avg_loss=0.128, curr_loss=0.131, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  82%|████████▏ | 392/480 [03:19<00:44,  1.99batch/s, avg_loss=0.128, curr_loss=0.131, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  82%|████████▏ | 392/480 [03:19<00:44,  1.99batch/s, avg_loss=0.128, curr_loss=0.131, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  82%|████████▏ | 392/480 [03:19<00:44,  1.99batch/s, avg_loss=0.128, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  82%|████████▏ | 392/480 [03:19<00:44,  1.99batch/s, avg_loss=0.128, curr_loss=0.063, gpu_usage=GPU 0: 140.6MB]
Train Epoch 8:  82%|████████▏ | 392/480 [03:20<00:44,  1.99batch/s, avg_loss=0.128, curr_loss=0.115, gpu_usage=GPU 0: 140.6MB]
